[ 0.36428814  0.63571186]
[ 0.50833917  0.49166083]
[ 0.15073612  0.84926388]
[ 0.16312174  0.83687826]
[ 0.15060062  0.84939938]
[ 0.06264064  0.93735936]
[ 0.4584982  0.5415018]
[ 0.54947884  0.45052116]
[ 0.40114818  0.59885182]
[ 0.01344841  0.98655159]
[ 0.25122763  0.74877237]
[ 0.20991898  0.79008102]
[ 0.39788563  0.60211437]
[ 0.10910474  0.89089526]
[ 0.09691399  0.90308601]
[ 0.35382726  0.64617274]
[ 0.33617405  0.66382595]
[ 0.15007075  0.84992925]
[ 0.67907007  0.32092993]
[ 0.98632109  0.01367891]
[ 0.2071851  0.7928149]
[ 0.29211152  0.70788848]
[ 0.99572063  0.00427937]
[ 0.2347853  0.7652147]
[ 0.44522561  0.55477439]
[  5.53423227e-04   9.99446577e-01]
[ 0.10665298  0.89334702]
[ 0.0975592  0.9024408]
[ 0.15462975  0.84537025]
[ 0.04745544  0.95254456]
[ 0.12502185  0.87497815]
[ 0.27451196  0.72548804]
[ 0.0235358  0.9764642]
[ 0.14891015  0.85108985]
[ 0.12339224  0.87660776]
[ 0.10945952  0.89054048]
[ 0.22563145  0.77436855]
[ 0.00583851  0.99416149]
[ 0.38870589  0.61129411]
[ 0.26954168  0.73045832]
[ 0.20517795  0.79482205]
[ 0.24415681  0.75584319]
[ 0.42501061  0.57498939]
[ 0.23721046  0.76278954]
[ 0.24218209  0.75781791]
[ 0.13113031  0.86886969]
[ 0.20139904  0.79860096]
[ 0.02326339  0.97673661]
[ 0.33349788  0.66650212]
[ 0.8402338  0.1597662]
[ 0.16467304  0.83532696]
[ 0.2061153  0.7938847]
[ 0.13991648  0.86008352]
[ 0.24432377  0.75567623]
[ 0.14367551  0.85632449]
[ 0.05053365  0.94946635]
[ 0.07066645  0.92933355]
[ 0.17264319  0.82735681]
[ 0.27196993  0.72803007]
[ 0.15566563  0.84433437]
[ 0.24000035  0.75999965]
[ 0.26544721  0.73455279]
[ 0.22055887  0.77944113]
[ 0.00592869  0.99407131]
[ 0.21362953  0.78637047]
[ 0.28910969  0.71089031]
[ 0.10857778  0.89142222]
[ 0.09708668  0.90291332]
[ 0.28228387  0.71771613]
[ 0.0939343  0.9060657]
[ 0.0035073  0.9964927]
[ 0.37462344  0.62537656]
[ 0.00989714  0.99010286]
[ 0.36937202  0.63062798]
[ 0.09571775  0.90428225]
[ 0.23787058  0.76212942]
[ 0.03285999  0.96714001]
[ 0.19979646  0.80020354]
[ 0.34559816  0.65440184]
[ 0.40929335  0.59070665]
[ 0.14143932  0.85856068]
[ 0.07603556  0.92396444]
[ 0.2864627  0.7135373]
[ 0.30375613  0.69624387]
[ 0.18988218  0.81011782]
[ 0.07495278  0.92504722]
[ 0.60068696  0.39931304]
[ 0.22538337  0.77461663]
[ 0.28050821  0.71949179]
[ 0.35907768  0.64092232]
[ 0.28400725  0.71599275]
[ 0.85857007  0.14142993]
[ 0.20995335  0.79004665]
[ 0.15951134  0.84048866]
[ 0.20352355  0.79647645]
[ 0.28036183  0.71963817]
[ 0.2843836  0.7156164]
[ 0.5892801  0.4107199]
[ 0.23787058  0.76212942]
[ 0.10192395  0.89807605]
[ 0.28582245  0.71417755]
[ 0.00946942  0.99053058]
[ 0.07012273  0.92987727]
[ 0.25671665  0.74328335]
[ 0.37146786  0.62853214]
[ 0.98650528  0.01349472]
[ 0.27221944  0.72778056]
[ 0.07987512  0.92012488]
[ 0.00885038  0.99114962]
[ 0.98575724  0.01424276]
[ 0.28435026  0.71564974]
[ 0.07639979  0.92360021]
[ 0.09390934  0.90609066]
[ 0.12765366  0.87234634]
[ 0.28703849  0.71296151]
[ 0.15375216  0.84624784]
[ 0.20397997  0.79602003]
[ 0.07821628  0.92178372]
[ 0.14902508  0.85097492]
[ 0.09641287  0.90358713]
[ 0.33872481  0.66127519]
[ 0.13992028  0.86007972]
[ 0.10459001  0.89540999]
[ 0.01303216  0.98696784]
[ 0.10589459  0.89410541]
[ 0.08856406  0.91143594]
[ 0.04857234  0.95142766]
[ 0.76370792  0.23629208]
[ 0.10456356  0.89543644]
[ 0.06327704  0.93672296]
[ 0.06589933  0.93410067]
[ 0.47254815  0.52745185]
[ 0.81133822  0.18866178]
[ 0.20610817  0.79389183]
[ 0.4341829  0.5658171]
[ 0.10995361  0.89004639]
[ 0.1558237  0.8441763]
[ 0.19156961  0.80843039]
[ 0.36651122  0.63348878]
[ 0.18199303  0.81800697]
[ 0.35299439  0.64700561]
[ 0.30218882  0.69781118]
[ 0.23865884  0.76134116]
[ 0.13113031  0.86886969]
[ 0.08254371  0.91745629]
[ 0.00885038  0.99114962]
[ 0.23782223  0.76217777]
[ 0.13078332  0.86921668]
[ 0.41178585  0.58821415]
[ 0.313653  0.686347]
[ 0.10006648  0.89993352]
[ 0.13500452  0.86499548]
[ 0.10044015  0.89955985]
[ 0.36684555  0.63315445]
[ 0.14559403  0.85440597]
[ 0.26090054  0.73909946]
[ 0.2415138  0.7584862]
[ 0.29272167  0.70727833]
[ 0.08446157  0.91553843]
[ 0.00946942  0.99053058]
[ 0.22419365  0.77580635]
[ 0.18713589  0.81286411]
[ 0.44022907  0.55977093]
[ 0.08223643  0.91776357]
[ 0.08068349  0.91931651]
[ 0.00544265  0.99455735]
[ 0.10869282  0.89130718]
[ 0.09168075  0.90831925]
[ 0.2909749  0.7090251]
[ 0.98655372  0.01344628]
[ 0.3113076  0.6886924]
[ 0.42261272  0.57738728]
[ 0.2347853  0.7652147]
[ 0.01031691  0.98968309]
[ 0.31260581  0.68739419]
[ 0.31108041  0.68891959]
[ 0.24821619  0.75178381]
[ 0.1195644  0.8804356]
[ 0.19853842  0.80146158]
[ 0.09999646  0.90000354]
[ 0.29653506  0.70346494]
[ 0.19632613  0.80367387]
[ 0.17781702  0.82218298]
[ 0.13480349  0.86519651]
[ 0.14649261  0.85350739]
[ 0.09603369  0.90396631]
[ 0.09321428  0.90678572]
[ 0.38109228  0.61890772]
[ 0.19691279  0.80308721]
[ 0.1338457  0.8661543]
[ 0.3706764  0.6293236]
[ 0.20537156  0.79462844]
[ 0.00591883  0.99408117]
[ 0.02760284  0.97239716]
[ 0.29242574  0.70757426]
[ 0.23726354  0.76273646]
[ 0.42468505  0.57531495]
[ 0.16456594  0.83543406]
[ 0.15096256  0.84903744]
[ 0.60632172  0.39367828]
[ 0.09696829  0.90303171]
[ 0.19256744  0.80743256]
[ 0.09140129  0.90859871]
[ 0.88492917  0.11507083]
[ 0.23471852  0.76528148]
[ 0.09818394  0.90181606]
[ 0.29782827  0.70217173]
[ 0.03545942  0.96454058]
[ 0.12502185  0.87497815]
[ 0.21517684  0.78482316]
[ 0.80129037  0.19870963]
[ 0.74836016  0.25163984]
[ 0.04793349  0.95206651]
[ 0.75654728  0.24345272]
[ 0.4072047  0.5927953]
[ 0.63036896  0.36963104]
[ 0.2399144  0.7600856]
[ 0.27589276  0.72410724]
[ 0.24046084  0.75953916]
[ 0.15398209  0.84601791]
[ 0.12693666  0.87306334]
[ 0.56748262  0.43251738]
[ 0.23967577  0.76032423]
[ 0.13154614  0.86845386]
[ 0.22686568  0.77313432]
[ 0.00561647  0.99438353]
[ 0.08878939  0.91121061]
[ 0.13113031  0.86886969]
[ 0.26194089  0.73805911]
[ 0.72731934  0.27268066]
[ 0.27918217  0.72081783]
[ 0.20223407  0.79776593]
[ 0.02896397  0.97103603]
[ 0.01348652  0.98651348]
[ 0.18694424  0.81305576]
[ 0.13154614  0.86845386]
[ 0.16500666  0.83499334]
[ 0.79394641  0.20605359]
[ 0.23544075  0.76455925]
[ 0.28915171  0.71084829]
[ 0.22761907  0.77238093]
[ 0.40197471  0.59802529]
[ 0.28036183  0.71963817]
[ 0.23792376  0.76207624]
[ 0.95568639  0.04431361]
[  9.99922426e-01   7.75741878e-05]
[ 0.23747198  0.76252802]
[ 0.23544075  0.76455925]
[ 0.06264064  0.93735936]
[ 0.29914134  0.70085866]
[ 0.03977419  0.96022581]
[ 0.01340014  0.98659986]
[ 0.10036974  0.89963026]
[ 0.13109689  0.86890311]
[ 0.16173831  0.83826169]
[ 0.05952056  0.94047944]
[ 0.92173405  0.07826595]
[ 0.2347853  0.7652147]
[ 0.14948789  0.85051211]
[ 0.98696991  0.01303009]
[ 0.40547339  0.59452661]
[ 0.49746797  0.50253203]
[ 0.13543183  0.86456817]
[ 0.07868393  0.92131607]
[ 0.00999369  0.99000631]
[ 0.77906996  0.22093004]
[ 0.30298586  0.69701414]
[ 0.21777571  0.78222429]
[ 0.50226664  0.49773336]
[ 0.16722545  0.83277455]
[ 0.60426201  0.39573799]
[ 0.22391776  0.77608224]
[ 0.18489245  0.81510755]
[ 0.31077014  0.68922986]
[ 0.23787058  0.76212942]
[ 0.10687236  0.89312764]
[ 0.29637281  0.70362719]
[ 0.46076841  0.53923159]
[ 0.00855501  0.99144499]
[ 0.19745546  0.80254454]
[ 0.00946942  0.99053058]
[ 0.0055852  0.9944148]
[ 0.03701193  0.96298807]
[ 0.23080198  0.76919802]
[ 0.21779201  0.78220799]
[ 0.98570598  0.01429402]
[ 0.12462369  0.87537631]
[ 0.44151043  0.55848957]
[ 0.23168636  0.76831364]
[ 0.31610541  0.68389459]
[ 0.2415138  0.7584862]
[ 0.09571775  0.90428225]
[ 0.17190733  0.82809267]
[ 0.05549908  0.94450092]
[ 0.11489276  0.88510724]
[ 0.0058597  0.9941403]
[ 0.09139811  0.90860189]
[ 0.60660445  0.39339555]
[ 0.30887927  0.69112073]
[ 0.91700362  0.08299638]
[ 0.00885038  0.99114962]
[ 0.00607584  0.99392416]
[ 0.01366665  0.98633335]
[ 0.41374692  0.58625308]
[ 0.31274541  0.68725459]
[ 0.2225446  0.7774554]
[ 0.20384021  0.79615979]
[ 0.07399529  0.92600471]
[ 0.90264859  0.09735141]
[ 0.38922534  0.61077466]
[ 0.01346996  0.98653004]
[ 0.19183646  0.80816354]
[ 0.19027864  0.80972136]
[ 0.10140566  0.89859434]
[ 0.04767684  0.95232316]
[ 0.07503817  0.92496183]
[ 0.097452  0.902548]
[ 0.42952581  0.57047419]
[ 0.07394938  0.92605062]
[ 0.30987413  0.69012587]
[ 0.25378767  0.74621233]
[ 0.96682623  0.03317377]
[ 0.78517564  0.21482436]
[ 0.1233554  0.8766446]
[ 0.01281038  0.98718962]
[ 0.13151263  0.86848737]
[ 0.47474873  0.52525127]
[ 0.86317126  0.13682874]
[ 0.00885038  0.99114962]
[ 0.13154614  0.86845386]
[ 0.28011746  0.71988254]
[ 0.28476625  0.71523375]
[ 0.30936557  0.69063443]
[ 0.09973874  0.90026126]
[ 0.33204849  0.66795151]
[ 0.89414721  0.10585279]
[ 0.21248114  0.78751886]
[ 0.12963153  0.87036847]
[ 0.40540268  0.59459732]
[ 0.12462369  0.87537631]
[ 0.05963055  0.94036945]
[ 0.13272725  0.86727275]
[ 0.21109863  0.78890137]
[ 0.15124374  0.84875626]
[ 0.24751454  0.75248546]
[ 0.29620473  0.70379527]
[ 0.51147857  0.48852143]
[ 0.34199231  0.65800769]
[ 0.20048374  0.79951626]
[ 0.26378264  0.73621736]
[ 0.22285662  0.77714338]
[ 0.22627338  0.77372662]
[ 0.20501154  0.79498846]
[ 0.00583851  0.99416149]
[ 0.20827726  0.79172274]
[ 0.13113031  0.86886969]
[ 0.04729677  0.95270323]
[ 0.32804647  0.67195353]
[ 0.35554191  0.64445809]
[ 0.35004843  0.64995157]
[ 0.85483854  0.14516146]
[ 0.57107835  0.42892165]
[ 0.98575724  0.01424276]
[ 0.0058597  0.9941403]
[ 0.09720771  0.90279229]
[ 0.37793089  0.62206911]
[ 0.04788012  0.95211988]
[ 0.39973369  0.60026631]
[ 0.23726354  0.76273646]
[ 0.30571442  0.69428558]
[ 0.23015703  0.76984297]
[ 0.06973042  0.93026958]
[ 0.09639407  0.90360593]
[ 0.15784918  0.84215082]
[ 0.18581505  0.81418495]
[ 0.00885038  0.99114962]
[ 0.27820801  0.72179199]
[ 0.09720771  0.90279229]
[ 0.18929263  0.81070737]
[ 0.23721046  0.76278954]
[ 0.08426814  0.91573186]
[ 0.57425384  0.42574616]
[ 0.00946942  0.99053058]
[ 0.52595943  0.47404057]
[ 0.12269296  0.87730704]
[ 0.08896539  0.91103461]
[ 0.3244534  0.6755466]
[ 0.30679558  0.69320442]
[ 0.39083368  0.60916632]
[ 0.10733886  0.89266114]
[ 0.26577862  0.73422138]
[ 0.56877799  0.43122201]
[ 0.14625342  0.85374658]
[ 0.03185481  0.96814519]
[ 0.93863314  0.06136686]
[ 0.36344449  0.63655551]
[ 0.21281749  0.78718251]
[ 0.45002529  0.54997471]
[ 0.01031691  0.98968309]
[ 0.20241474  0.79758526]
[ 0.23609171  0.76390829]
[ 0.04018261  0.95981739]
[ 0.47581753  0.52418247]
[ 0.09688832  0.90311168]
[ 0.29670109  0.70329891]
[ 0.00610928  0.99389072]
[ 0.28832476  0.71167524]
[ 0.84528609  0.15471391]
[ 0.10054431  0.89945569]
[ 0.15077646  0.84922354]
[ 0.10455209  0.89544791]
[ 0.27201538  0.72798462]
[ 0.39931686  0.60068314]
[ 0.98650138  0.01349862]
[ 0.08720499  0.91279501]
[ 0.11200132  0.88799868]
[ 0.25005711  0.74994289]
[ 0.13113031  0.86886969]
[ 0.16737788  0.83262212]
[ 0.16434371  0.83565629]
[ 0.19588001  0.80411999]
[ 0.02054429  0.97945571]
[ 0.15758776  0.84241224]
[ 0.42051088  0.57948912]
[ 0.26096804  0.73903196]
[ 0.08422607  0.91577393]
[ 0.59562001  0.40437999]
[ 0.47421054  0.52578946]
[ 0.1596977  0.8403023]
[ 0.49309532  0.50690468]
[ 0.4016429  0.5983571]
[ 0.33535696  0.66464304]
[ 0.01111527  0.98888473]
[ 0.01281038  0.98718962]
[ 0.13677948  0.86322052]
[ 0.24307796  0.75692204]
[ 0.35837395  0.64162605]
[ 0.19827179  0.80172821]
[ 0.1071311  0.8928689]
[ 0.21563738  0.78436262]
[ 0.16017599  0.83982401]
[ 0.07319869  0.92680131]
[ 0.24833571  0.75166429]
[ 0.26752145  0.73247855]
[ 0.10192395  0.89807605]
[ 0.16506899  0.83493101]
[ 0.01712394  0.98287606]
[ 0.31213076  0.68786924]
[ 0.98575724  0.01424276]
[ 0.20043866  0.79956134]
[ 0.59467365  0.40532635]
[ 0.14012045  0.85987955]
[ 0.16827096  0.83172904]
[ 0.58526419  0.41473581]
[ 0.12635457  0.87364543]
[ 0.39146151  0.60853849]
[ 0.00713036  0.99286964]
[ 0.09673086  0.90326914]
[ 0.66420571  0.33579429]
[ 0.09337923  0.90662077]
[ 0.02500429  0.97499571]
[ 0.09673086  0.90326914]
[ 0.54143127  0.45856873]
[ 0.0058597  0.9941403]
[ 0.16700658  0.83299342]
[ 0.12245629  0.87754371]
[ 0.47421054  0.52578946]
[ 0.52547354  0.47452646]
[ 0.98654982  0.01345018]
[ 0.100979  0.899021]
[ 0.37122678  0.62877322]
[ 0.48355678  0.51644322]
[ 0.30509486  0.69490514]
[ 0.71921686  0.28078314]
[ 0.12758315  0.87241685]
[ 0.04479448  0.95520552]
[ 0.26045253  0.73954747]
[ 0.88666973  0.11333027]
[ 0.11003149  0.88996851]
[ 0.32728303  0.67271697]
[ 0.10837456  0.89162544]
[ 0.4764404  0.5235596]
[ 0.00330915  0.99669085]
[ 0.180135  0.819865]
[ 0.41483204  0.58516796]
[ 0.00594031  0.99405969]
[ 0.13319171  0.86680829]
[ 0.07967364  0.92032636]
[ 0.50895124  0.49104876]
[ 0.42623314  0.57376686]
[ 0.14031402  0.85968598]
[ 0.24694274  0.75305726]
[ 0.10516047  0.89483953]
[ 0.98655372  0.01344628]
[ 0.175158  0.824842]
[ 0.13113031  0.86886969]
[ 0.587123  0.412877]
[ 0.11036091  0.88963909]
[ 0.08876566  0.91123434]
[ 0.30097197  0.69902803]
[ 0.16491401  0.83508599]
[ 0.12957232  0.87042768]
[ 0.20226529  0.79773471]
[ 0.41091093  0.58908907]
[ 0.2289443  0.7710557]
[ 0.00583851  0.99416149]
[ 0.98696991  0.01303009]
[ 0.07924907  0.92075093]
[ 0.99597568  0.00402432]
[ 0.22616524  0.77383476]
[ 0.35322027  0.64677973]
[ 0.07438714  0.92561286]
[ 0.16321808  0.83678192]
[ 0.3058615  0.6941385]
[ 0.07482291  0.92517709]
[ 0.13522915  0.86477085]
[ 0.08156164  0.91843836]
[ 0.08475786  0.91524214]
[ 0.23202554  0.76797446]
[ 0.00587118  0.99412882]
[ 0.7964202  0.2035798]
[ 0.0051997  0.9948003]
[ 0.20247679  0.79752321]
[ 0.15128571  0.84871429]
[ 0.98696991  0.01303009]
[ 0.47568312  0.52431688]
[ 0.10088833  0.89911167]
[ 0.15137796  0.84862204]
[ 0.03128903  0.96871097]
[ 0.98632109  0.01367891]
[ 0.84009756  0.15990244]
[ 0.32563793  0.67436207]
[ 0.01769057  0.98230943]
[ 0.61892051  0.38107949]
[ 0.81853941  0.18146059]
[ 0.20618083  0.79381917]
[ 0.29353026  0.70646974]
[ 0.98655372  0.01344628]
[ 0.10490531  0.89509469]
[ 0.38957228  0.61042772]
[ 0.96228725  0.03771275]
[ 0.00613146  0.99386854]
[ 0.08611956  0.91388044]
[ 0.31887749  0.68112251]
[ 0.14717307  0.85282693]
[ 0.09973874  0.90026126]
[ 0.21428379  0.78571621]
[ 0.26815449  0.73184551]
[ 0.10192395  0.89807605]
[ 0.20141599  0.79858401]
[ 0.69216675  0.30783325]
[ 0.20404905  0.79595095]
[ 0.68137212  0.31862788]
[ 0.44072928  0.55927072]
[ 0.21880935  0.78119065]
[ 0.55180481  0.44819519]
[ 0.14323279  0.85676721]
[ 0.44765932  0.55234068]
[ 0.37819475  0.62180525]
[ 0.30554861  0.69445139]
[ 0.2275056  0.7724944]
[ 0.38714358  0.61285642]
[ 0.98654982  0.01345018]
[ 0.71095645  0.28904355]
[ 0.97944868  0.02055132]
[ 0.04678881  0.95321119]
[ 0.17090825  0.82909175]
[ 0.35713553  0.64286447]
[ 0.20687382  0.79312618]
[ 0.00885038  0.99114962]
[ 0.29476933  0.70523067]
[ 0.18786937  0.81213063]
[ 0.11737012  0.88262988]
[ 0.98696991  0.01303009]
[ 0.89974035  0.10025965]
[ 0.11121431  0.88878569]
[ 0.38038682  0.61961318]
[ 0.12462369  0.87537631]
[ 0.07084812  0.92915188]
[ 0.09554614  0.90445386]
[ 0.08726046  0.91273954]
[ 0.073569  0.926431]
[ 0.10069932  0.89930068]
[ 0.1612051  0.8387949]
[ 0.26767563  0.73232437]
[ 0.03851708  0.96148292]
[ 0.09668062  0.90331938]
[ 0.26132419  0.73867581]
[ 0.41426173  0.58573827]
[ 0.26892804  0.73107196]
[ 0.27459972  0.72540028]
[ 0.21085054  0.78914946]
[ 0.19864197  0.80135803]
[ 0.03392051  0.96607949]
[ 0.45496135  0.54503865]
[ 0.140985  0.859015]
[ 0.24275035  0.75724965]
[ 0.13605086  0.86394914]
[ 0.27969287  0.72030713]
[ 0.2086032  0.7913968]
[ 0.22686568  0.77313432]
[ 0.28683524  0.71316476]
[ 0.21450012  0.78549988]
[ 0.08721105  0.91278895]
[ 0.24779805  0.75220195]
[ 0.183028  0.816972]
[ 0.24562099  0.75437901]
[ 0.30426058  0.69573942]
[ 0.14942444  0.85057556]
[ 0.36485707  0.63514293]
[ 0.16776298  0.83223702]
[ 0.15093069  0.84906931]
[ 0.07707122  0.92292878]
[ 0.37770545  0.62229455]
[ 0.2789405  0.7210595]
[ 0.12240181  0.87759819]
[ 0.23787058  0.76212942]
[ 0.36190811  0.63809189]
[ 0.10456356  0.89543644]
[ 0.01549589  0.98450411]
[ 0.10869282  0.89130718]
[ 0.09641287  0.90358713]
[ 0.05440617  0.94559383]
[ 0.98655372  0.01344628]
[ 0.16844847  0.83155153]
[ 0.11455016  0.88544984]
[ 0.5385207  0.4614793]
[ 0.15124374  0.84875626]
[ 0.23048278  0.76951722]
[ 0.11003149  0.88996851]
[ 0.20463118  0.79536882]
[ 0.98654982  0.01345018]
[ 0.27558675  0.72441325]
[ 0.22285662  0.77714338]
[ 0.21295242  0.78704758]
[ 0.11061084  0.88938916]
[ 0.11011588  0.88988412]
[ 0.01003273  0.98996727]
[ 0.02491281  0.97508719]
[ 0.08426814  0.91573186]
[ 0.10780419  0.89219581]
[ 0.98655372  0.01344628]
[ 0.30218882  0.69781118]
[ 0.39151574  0.60848426]
[ 0.21253587  0.78746413]
[ 0.14079042  0.85920958]
[ 0.18409301  0.81590699]
[ 0.32907912  0.67092088]
[ 0.90760597  0.09239403]
[ 0.27157624  0.72842376]
[ 0.20569786  0.79430214]
[ 0.02187817  0.97812183]
[ 0.92396181  0.07603819]
[ 0.08170029  0.91829971]
[ 0.14218131  0.85781869]
[ 0.21936525  0.78063475]
[ 0.42457255  0.57542745]
[ 0.38256817  0.61743183]
[ 0.2321537  0.7678463]
[ 0.09571775  0.90428225]
[ 0.41838588  0.58161412]
[ 0.17282262  0.82717738]
[ 0.11580067  0.88419933]
[ 0.23313976  0.76686024]
[ 0.44465365  0.55534635]
[ 0.18403059  0.81596941]
[ 0.10490531  0.89509469]
[ 0.00885038  0.99114962]
[ 0.15398209  0.84601791]
[ 0.15577518  0.84422482]
[ 0.98575724  0.01424276]
[ 0.2088341  0.7911659]
[ 0.1713891  0.8286109]
[ 0.18590182  0.81409818]
[ 0.38066535  0.61933465]
[ 0.76828383  0.23171617]
[ 0.13480349  0.86519651]
[ 0.17573132  0.82426868]
[ 0.16690304  0.83309696]
[ 0.22686568  0.77313432]
[ 0.30325281  0.69674719]
[ 0.1499428  0.8500572]
[ 0.3439725  0.6560275]
[ 0.13480349  0.86519651]
[ 0.10490531  0.89509469]
[ 0.98654982  0.01345018]
[ 0.48301037  0.51698963]
[ 0.14390439  0.85609561]
[ 0.07987512  0.92012488]
[ 0.14390439  0.85609561]
[ 0.18330001  0.81669999]
[ 0.10456356  0.89543644]
[ 0.05706629  0.94293371]
[ 0.16401599  0.83598401]
[ 0.33982919  0.66017081]
[ 0.13840065  0.86159935]
[ 0.04099177  0.95900823]
[ 0.29082727  0.70917273]
[ 0.03563709  0.96436291]
[ 0.20972328  0.79027672]
[ 0.05905051  0.94094949]
[ 0.22436004  0.77563996]
[ 0.0740486  0.9259514]
[ 0.64485401  0.35514599]
[ 0.30247021  0.69752979]
[ 0.08218042  0.91781958]
[ 0.22120559  0.77879441]
[ 0.18605831  0.81394169]
[ 0.60806551  0.39193449]
[ 0.23248876  0.76751124]
[ 0.23313976  0.76686024]
[ 0.14690616  0.85309384]
[ 0.08926454  0.91073546]
[ 0.09820992  0.90179008]
[ 0.23275166  0.76724834]
[ 0.30081089  0.69918911]
[ 0.58039127  0.41960873]
[ 0.04358198  0.95641802]
[ 0.34764157  0.65235843]
[ 0.12110831  0.87889169]
[ 0.08488284  0.91511716]
[ 0.06803487  0.93196513]
[ 0.38352048  0.61647952]
[ 0.01346607  0.98653393]
[ 0.11580067  0.88419933]
[ 0.10069932  0.89930068]
[ 0.14498264  0.85501736]
[ 0.54332028  0.45667972]
[ 0.12957232  0.87042768]
[ 0.2255165  0.7744835]
[ 0.01003273  0.98996727]
[ 0.11455016  0.88544984]
[ 0.35275135  0.64724865]
[ 0.01366665  0.98633335]
[ 0.21057329  0.78942671]
[ 0.10857778  0.89142222]
[ 0.74020436  0.25979564]
[ 0.92277446  0.07722554]
[ 0.17545627  0.82454373]
[ 0.32929098  0.67070902]
[ 0.22909266  0.77090734]
[ 0.00986149  0.99013851]
[ 0.52486218  0.47513782]
[ 0.23726354  0.76273646]
[ 0.2576112  0.7423888]
[ 0.20375189  0.79624811]
[ 0.19911124  0.80088876]
[ 0.16286374  0.83713626]
[ 0.70058114  0.29941886]
[ 0.98655372  0.01344628]
[ 0.26800063  0.73199937]
[ 0.00836705  0.99163295]
[ 0.24471309  0.75528691]
[ 0.48378608  0.51621392]
[ 0.13151263  0.86848737]
[ 0.16078311  0.83921689]
[ 0.08336923  0.91663077]
[ 0.1622809  0.8377191]
[ 0.3107321  0.6892679]
[ 0.19570358  0.80429642]
[ 0.19621691  0.80378309]
[ 0.11466502  0.88533498]
[ 0.13276998  0.86723002]
[ 0.04662652  0.95337348]
[ 0.16973224  0.83026776]
[ 0.32138034  0.67861966]
[ 0.38141494  0.61858506]
[ 0.17787373  0.82212627]
[ 0.48411375  0.51588625]
[ 0.0129057  0.9870943]
[ 0.33832155  0.66167845]
[ 0.14074837  0.85925163]
[ 0.06718697  0.93281303]
[ 0.01303216  0.98696784]
[ 0.05476003  0.94523997]
[ 0.16446478  0.83553522]
[ 0.12464909  0.87535091]
[ 0.01302839  0.98697161]
[ 0.07921329  0.92078671]
[ 0.24882683  0.75117317]
[ 0.59801436  0.40198564]
[ 0.5977287  0.4022713]
[ 0.46754717  0.53245283]
[ 0.23174993  0.76825007]
[ 0.56393139  0.43606861]
[ 0.40540268  0.59459732]
[ 0.50673532  0.49326468]
[ 0.10490531  0.89509469]
[ 0.85848321  0.14151679]
[ 0.17662577  0.82337423]
[ 0.25230403  0.74769597]
[ 0.29797704  0.70202296]
[ 0.16500666  0.83499334]
[ 0.52469788  0.47530212]
[ 0.1438454  0.8561546]
[ 0.66157517  0.33842483]
[ 0.0058597  0.9941403]
[ 0.2790826  0.7209174]
[ 0.21335501  0.78664499]
[ 0.29207005  0.70792995]
[ 0.01111527  0.98888473]
[ 0.15895408  0.84104592]
[ 0.19694063  0.80305937]
[ 0.28609025  0.71390975]
[ 0.30899903  0.69100097]
[ 0.10112384  0.89887616]
[ 0.15867848  0.84132152]
[ 0.20683961  0.79316039]
[ 0.31052672  0.68947328]
[ 0.69889591  0.30110409]
[ 0.30170957  0.69829043]
[ 0.28350787  0.71649213]
[ 0.34479543  0.65520457]
[ 0.31378182  0.68621818]
[ 0.01971855  0.98028145]
[ 0.12502185  0.87497815]
[ 0.56734083  0.43265917]
[ 0.35719013  0.64280987]
[ 0.42639952  0.57360048]
[ 0.10161759  0.89838241]
[ 0.28623685  0.71376315]
[ 0.23544075  0.76455925]
[ 0.09641287  0.90358713]
[ 0.29744676  0.70255324]
[ 0.1080716  0.8919284]
[ 0.10161759  0.89838241]
[ 0.13305135  0.86694865]
[ 0.63590201  0.36409799]
[ 0.33480542  0.66519458]
[ 0.10394148  0.89605852]
[ 0.3080498  0.6919502]
[ 0.82066505  0.17933495]
[ 0.15705032  0.84294968]
[ 0.19991004  0.80008996]
[ 0.13914272  0.86085728]
[ 0.15402062  0.84597938]
[ 0.15346302  0.84653698]
[ 0.07396441  0.92603559]
[ 0.14069632  0.85930368]
[ 0.09079744  0.90920256]
[ 0.09188965  0.90811035]
[ 0.32426426  0.67573574]
[ 0.24307796  0.75692204]
[ 0.38689313  0.61310687]
[ 0.25128038  0.74871962]
[ 0.05002315  0.94997685]
[ 0.00885038  0.99114962]
[ 0.07976193  0.92023807]
[ 0.3014208  0.6985792]
[ 0.05820009  0.94179991]
[ 0.98650138  0.01349862]
[ 0.23168636  0.76831364]
[ 0.10106821  0.89893179]
[ 0.23994215  0.76005785]
[ 0.09467415  0.90532585]
[ 0.338422  0.661578]
[ 0.29888337  0.70111663]
[ 0.12881183  0.87118817]
[ 0.29668137  0.70331863]
[ 0.27922281  0.72077719]
[ 0.10620325  0.89379675]
[ 0.02323832  0.97676168]
[ 0.09603369  0.90396631]
[ 0.11052061  0.88947939]
[ 0.20510083  0.79489917]
[ 0.27334328  0.72665672]
[ 0.43059037  0.56940963]
[ 0.1048938  0.8951062]
[ 0.26806841  0.73193159]
[ 0.18786937  0.81213063]
[ 0.18723391  0.81276609]
[ 0.57846935  0.42153065]
[ 0.2021109  0.7978891]
[ 0.34807774  0.65192226]
[ 0.08601662  0.91398338]
